ID,Representativt dygn,År siffra,Månad siffra,Dag siffra,Nederbördsmängd
6311,2013-09-10,2013,9,10,0.5
6312,2013-09-11,2013,9,11,0.0
6313,2013-09-12,2013,9,12,0.0
6314,2013-09-13,2013,9,13,0.0
6315,2013-09-14,2013,9,14,2.2
6316,2013-09-15,2013,9,15,7.2
6317,2013-09-16,2013,9,16,11.0
6318,2013-09-17,2013,9,17,13.2
6319,2013-09-18,2013,9,18,5.5
6320,2013-09-19,2013,9,19,0.0
6321,2013-09-20,2013,9,20,0.0
6322,2013-09-21,2013,9,21,0.1
6323,2013-09-22,2013,9,22,5.5
6324,2013-09-23,2013,9,23,0.0
6325,2013-09-24,2013,9,24,0.0
6326,2013-09-25,2013,9,25,0.7
6327,2013-09-26,2013,9,26,0.0
6328,2013-09-27,2013,9,27,0.0
6329,2013-09-28,2013,9,28,0.0
6330,2013-09-29,2013,9,29,0.0
6331,2013-09-30,2013,9,30,0.0
6332,2013-10-01,2013,10,1,0.0
6333,2013-10-02,2013,10,2,0.0
6334,2013-10-03,2013,10,3,0.0
6335,2013-10-04,2013,10,4,0.4
6336,2013-10-05,2013,10,5,2.4
6337,2013-10-06,2013,10,6,0.0
6338,2013-10-07,2013,10,7,0.0
6339,2013-10-08,2013,10,8,5.3
6340,2013-10-09,2013,10,9,4.3
6341,2013-10-10,2013,10,10,0.0
6342,2013-10-11,2013,10,11,0.0
6343,2013-10-12,2013,10,12,0.0
6344,2013-10-13,2013,10,13,0.0
6345,2013-10-14,2013,10,14,0.0
6346,2013-10-15,2013,10,15,0.0
6347,2013-10-16,2013,10,16,0.1
6348,2013-10-17,2013,10,17,4.8
6349,2013-10-18,2013,10,18,0.0
6350,2013-10-19,2013,10,19,2.8
6351,2013-10-20,2013,10,20,7.2
6352,2013-10-21,2013,10,21,16.5
6353,2013-10-22,2013,10,22,1.1
6354,2013-10-23,2013,10,23,5.8
6355,2013-10-24,2013,10,24,3.3
6356,2013-10-25,2013,10,25,4.6
6357,2013-10-26,2013,10,26,3.9
6358,2013-10-27,2013,10,27,8.4
6359,2013-10-28,2013,10,28,19.6
6360,2013-10-29,2013,10,29,7.4
6361,2013-10-30,2013,10,30,0.0
6362,2013-10-31,2013,10,31,8.1
6363,2013-11-01,2013,11,1,1.3
6364,2013-11-02,2013,11,2,0.1
6365,2013-11-03,2013,11,3,2.4
6366,2013-11-04,2013,11,4,4.8
6367,2013-11-05,2013,11,5,0.0
6368,2013-11-06,2013,11,6,2.9
6369,2013-11-07,2013,11,7,3.1
6370,2013-11-08,2013,11,8,0.3
6371,2013-11-09,2013,11,9,22.5
6372,2013-11-10,2013,11,10,0.2
6373,2013-11-11,2013,11,11,17.5
6374,2013-11-12,2013,11,12,8.0
6375,2013-11-13,2013,11,13,0.1
6376,2013-11-14,2013,11,14,0.7
6377,2013-11-15,2013,11,15,0.0
6378,2013-11-16,2013,11,16,0.0
6379,2013-11-17,2013,11,17,0.0
6380,2013-11-18,2013,11,18,3.8
6381,2013-11-19,2013,11,19,0.5
6382,2013-11-20,2013,11,20,0.5
6383,2013-11-21,2013,11,21,0.7
6384,2013-11-22,2013,11,22,0.0
6385,2013-11-23,2013,11,23,0.0
6386,2013-11-24,2013,11,24,0.0
6387,2013-11-25,2013,11,25,0.0
6388,2013-11-26,2013,11,26,0.7
6389,2013-11-27,2013,11,27,0.0
6390,2013-11-28,2013,11,28,0.0
6391,2013-11-29,2013,11,29,2.2
6392,2013-11-30,2013,11,30,0.0
6393,2013-12-01,2013,12,1,0.0
6394,2013-12-02,2013,12,2,0.0
6395,2013-12-03,2013,12,3,6.9
6396,2013-12-04,2013,12,4,0.5
6397,2013-12-05,2013,12,5,12.5
6398,2013-12-06,2013,12,6,0.0
6399,2013-12-07,2013,12,7,0.0
6400,2013-12-08,2013,12,8,20.0
6401,2013-12-09,2013,12,9,1.0
6402,2013-12-10,2013,12,10,0.5
6403,2013-12-11,2013,12,11,0.0
6404,2013-12-12,2013,12,12,0.0
6405,2013-12-13,2013,12,13,4.5
6406,2013-12-14,2013,12,14,10.0
6407,2013-12-15,2013,12,15,6.5
6408,2013-12-16,2013,12,16,5.5
6409,2013-12-17,2013,12,17,1.0
6410,2013-12-18,2013,12,18,1.5
6411,2013-12-19,2013,12,19,6.5
6412,2013-12-20,2013,12,20,6.0
6413,2013-12-21,2013,12,21,11.5
6414,2013-12-22,2013,12,22,2.0
6415,2013-12-23,2013,12,23,21.5
6416,2013-12-24,2013,12,24,13.0
6417,2013-12-25,2013,12,25,5.0
6418,2013-12-26,2013,12,26,2.0
6419,2013-12-27,2013,12,27,13.5
6420,2013-12-28,2013,12,28,0.0
6421,2013-12-29,2013,12,29,0.5
6422,2013-12-30,2013,12,30,2.5
6423,2013-12-31,2013,12,31,0.0
6424,2014-01-01,2014,1,1,0.0
6425,2014-01-02,2014,1,2,8.0
6426,2014-01-03,2014,1,3,5.5
6427,2014-01-04,2014,1,4,1.0
6428,2014-01-05,2014,1,5,5.5
6429,2014-01-06,2014,1,6,4.5
6430,2014-01-07,2014,1,7,9.5
6431,2014-01-08,2014,1,8,1.5
6432,2014-01-09,2014,1,9,16.5
6433,2014-01-10,2014,1,10,1.0
6434,2014-01-11,2014,1,11,0.0
6435,2014-01-12,2014,1,12,0.8
6436,2014-01-13,2014,1,13,0.9
6437,2014-01-14,2014,1,14,0.0
6438,2014-01-15,2014,1,15,0.0
6439,2014-01-16,2014,1,16,0.4
6440,2014-01-17,2014,1,17,1.5
6441,2014-01-18,2014,1,18,1.2
6442,2014-01-19,2014,1,19,0.0
6443,2014-01-20,2014,1,20,0.2
6444,2014-01-21,2014,1,21,0.0
6445,2014-01-22,2014,1,22,0.0
6446,2014-01-23,2014,1,23,0.0
6447,2014-01-24,2014,1,24,0.0
6448,2014-01-25,2014,1,25,0.0
6449,2014-01-26,2014,1,26,0.0
6450,2014-01-27,2014,1,27,4.2
6451,2014-01-28,2014,1,28,1.7
6452,2014-01-29,2014,1,29,0.6
6453,2014-01-30,2014,1,30,1.8
6454,2014-01-31,2014,1,31,0.6
6455,2014-02-01,2014,2,1,5.8
6456,2014-02-02,2014,2,2,0.2
6457,2014-02-03,2014,2,3,0.1
6458,2014-02-04,2014,2,4,0.0
6459,2014-02-05,2014,2,5,0.2
6460,2014-02-06,2014,2,6,1.2
6461,2014-02-07,2014,2,7,10.6
6462,2014-02-08,2014,2,8,10.9
6463,2014-02-09,2014,2,9,4.3
6464,2014-02-10,2014,2,10,0.5
6465,2014-02-11,2014,2,11,1.0
6466,2014-02-12,2014,2,12,3.4
6467,2014-02-13,2014,2,13,5.0
6468,2014-02-14,2014,2,14,3.1
6469,2014-02-15,2014,2,15,9.5
6470,2014-02-16,2014,2,16,5.0
6471,2014-02-17,2014,2,17,0.0
6472,2014-02-18,2014,2,18,15.8
6473,2014-02-19,2014,2,19,2.6
6474,2014-02-20,2014,2,20,16.3
6475,2014-02-21,2014,2,21,1.9
6476,2014-02-22,2014,2,22,1.8
6477,2014-02-23,2014,2,23,0.2
6478,2014-02-24,2014,2,24,0.0
6479,2014-02-25,2014,2,25,0.0
6480,2014-02-26,2014,2,26,1.2
6481,2014-02-27,2014,2,27,0.0
6482,2014-02-28,2014,2,28,6.8
6483,2014-03-01,2014,3,1,0.8
6484,2014-03-02,2014,3,2,1.4
6485,2014-03-03,2014,3,3,0.0
6486,2014-03-04,2014,3,4,0.0
6487,2014-03-05,2014,3,5,0.0
6488,2014-03-06,2014,3,6,0.6
6489,2014-03-07,2014,3,7,3.5
6490,2014-03-08,2014,3,8,0.0
6491,2014-03-09,2014,3,9,0.0
6492,2014-03-10,2014,3,10,0.6
6493,2014-03-11,2014,3,11,0.0
6494,2014-03-12,2014,3,12,0.0
6495,2014-03-13,2014,3,13,0.0
6496,2014-03-14,2014,3,14,12.2
6497,2014-03-15,2014,3,15,0.0
6498,2014-03-16,2014,3,16,0.0
6499,2014-03-17,2014,3,17,2.0
6500,2014-03-18,2014,3,18,4.0
6501,2014-03-19,2014,3,19,2.3
6502,2014-03-20,2014,3,20,1.1
6503,2014-03-21,2014,3,21,0.0
6504,2014-03-22,2014,3,22,2.2
6505,2014-03-23,2014,3,23,0.0
6506,2014-03-24,2014,3,24,0.0
6507,2014-03-25,2014,3,25,1.1
6508,2014-03-26,2014,3,26,0.0
6509,2014-03-27,2014,3,27,0.2
6510,2014-03-28,2014,3,28,0.0
6511,2014-03-29,2014,3,29,0.0
6512,2014-03-30,2014,3,30,0.0
6513,2014-03-31,2014,3,31,0.0
6514,2014-04-01,2014,4,1,0.0
6515,2014-04-02,2014,4,2,0.0
6516,2014-04-03,2014,4,3,0.0
6517,2014-04-04,2014,4,4,0.0
6518,2014-04-05,2014,4,5,3.0
6519,2014-04-06,2014,4,6,5.2
6520,2014-04-07,2014,4,7,8.0
6521,2014-04-08,2014,4,8,12.0
6522,2014-04-09,2014,4,9,0.5
6523,2014-04-10,2014,4,10,3.5
6524,2014-04-11,2014,4,11,0.2
6525,2014-04-12,2014,4,12,6.0
6526,2014-04-13,2014,4,13,3.3
6527,2014-04-14,2014,4,14,0.0
6528,2014-04-15,2014,4,15,0.0
6529,2014-04-16,2014,4,16,0.0
6530,2014-04-17,2014,4,17,4.9
6531,2014-04-18,2014,4,18,0.2
6532,2014-04-19,2014,4,19,0.0
6533,2014-04-20,2014,4,20,0.0
6534,2014-04-21,2014,4,21,0.0
6535,2014-04-22,2014,4,22,0.0
6536,2014-04-23,2014,4,23,0.0
6537,2014-04-24,2014,4,24,0.0
6538,2014-04-25,2014,4,25,0.0
6539,2014-04-26,2014,4,26,0.0
6540,2014-04-27,2014,4,27,0.0
6541,2014-04-28,2014,4,28,0.0
6542,2014-04-29,2014,4,29,0.0
6543,2014-04-30,2014,4,30,0.0
6544,2014-05-01,2014,5,1,0.0
6545,2014-05-02,2014,5,2,0.0
6546,2014-05-03,2014,5,3,0.0
6547,2014-05-04,2014,5,4,0.0
6548,2014-05-05,2014,5,5,2.0
6549,2014-05-06,2014,5,6,9.5
6550,2014-05-07,2014,5,7,5.3
6551,2014-05-08,2014,5,8,10.0
6552,2014-05-09,2014,5,9,0.0
6553,2014-05-10,2014,5,10,3.5
6554,2014-05-11,2014,5,11,12.0
6555,2014-05-12,2014,5,12,3.7
6556,2014-05-13,2014,5,13,15.3
6557,2014-05-14,2014,5,14,2.5
6558,2014-05-15,2014,5,15,0.0
6559,2014-05-16,2014,5,16,0.0
6560,2014-05-17,2014,5,17,0.0
6561,2014-05-18,2014,5,18,2.1
6562,2014-05-19,2014,5,19,15.2
6563,2014-05-20,2014,5,20,0.0
6564,2014-05-21,2014,5,21,0.0
6565,2014-05-22,2014,5,22,0.0
6566,2014-05-23,2014,5,23,0.0
6567,2014-05-24,2014,5,24,0.0
6568,2014-05-25,2014,5,25,0.0
6569,2014-05-26,2014,5,26,0.0
6570,2014-05-27,2014,5,27,0.0
6571,2014-05-28,2014,5,28,0.0
6572,2014-05-29,2014,5,29,0.0
6573,2014-05-30,2014,5,30,0.0
6574,2014-05-31,2014,5,31,0.0
6575,2014-06-01,2014,6,1,0.3
6576,2014-06-02,2014,6,2,0.0
6577,2014-06-03,2014,6,3,0.2
6578,2014-06-04,2014,6,4,0.5
6579,2014-06-05,2014,6,5,11.4
6580,2014-06-06,2014,6,6,15.8
6581,2014-06-07,2014,6,7,0.0
6582,2014-06-08,2014,6,8,0.0
6583,2014-06-09,2014,6,9,0.0
6584,2014-06-10,2014,6,10,0.0
6585,2014-06-11,2014,6,11,0.0
6586,2014-06-12,2014,6,12,0.0
6587,2014-06-13,2014,6,13,0.2
6588,2014-06-14,2014,6,14,0.0
6589,2014-06-15,2014,6,15,0.0
6590,2014-06-16,2014,6,16,0.0
6591,2014-06-17,2014,6,17,0.0
6592,2014-06-18,2014,6,18,0.0
6593,2014-06-19,2014,6,19,2.0
6594,2014-06-20,2014,6,20,1.4
6595,2014-06-21,2014,6,21,0.2
6596,2014-06-22,2014,6,22,0.0
6597,2014-06-23,2014,6,23,0.0
6598,2014-06-24,2014,6,24,0.0
6599,2014-06-25,2014,6,25,0.2
6600,2014-06-26,2014,6,26,1.8
6601,2014-06-27,2014,6,27,9.4
6602,2014-06-28,2014,6,28,8.0
6603,2014-06-29,2014,6,29,0.0
6604,2014-06-30,2014,6,30,0.6
6605,2014-07-01,2014,7,1,0.0
6606,2014-07-02,2014,7,2,2.0
6607,2014-07-03,2014,7,3,1.4
6608,2014-07-04,2014,7,4,0.0
6609,2014-07-05,2014,7,5,0.0
6610,2014-07-06,2014,7,6,0.0
6611,2014-07-07,2014,7,7,7.8
6612,2014-07-08,2014,7,8,8.5
6613,2014-07-09,2014,7,9,0.0
6614,2014-07-10,2014,7,10,0.0
6615,2014-07-11,2014,7,11,0.0
6616,2014-07-12,2014,7,12,3.7
6617,2014-07-13,2014,7,13,5.5
6618,2014-07-14,2014,7,14,0.0
6619,2014-07-15,2014,7,15,2.8
6620,2014-07-16,2014,7,16,0.0
6621,2014-07-17,2014,7,17,0.0
6622,2014-07-18,2014,7,18,0.0
6623,2014-07-19,2014,7,19,0.0
6624,2014-07-20,2014,7,20,0.0
6625,2014-07-21,2014,7,21,0.0
6626,2014-07-22,2014,7,22,0.0
6627,2014-07-23,2014,7,23,0.0
6628,2014-07-24,2014,7,24,0.0
6629,2014-07-25,2014,7,25,0.4
6630,2014-07-26,2014,7,26,7.1
6631,2014-07-27,2014,7,27,0.0
6632,2014-07-28,2014,7,28,0.0
6633,2014-07-29,2014,7,29,0.0
6634,2014-07-30,2014,7,30,0.0
6635,2014-07-31,2014,7,31,0.2
6636,2014-08-01,2014,8,1,0.0
6637,2014-08-02,2014,8,2,0.3
6638,2014-08-03,2014,8,3,11.1
6639,2014-08-04,2014,8,4,2.4
6640,2014-08-05,2014,8,5,0.0
6641,2014-08-06,2014,8,6,0.0
6642,2014-08-07,2014,8,7,9.5
6643,2014-08-08,2014,8,8,0.0
6644,2014-08-09,2014,8,9,7.1
6645,2014-08-10,2014,8,10,18.4
6646,2014-08-11,2014,8,11,2.8
6647,2014-08-12,2014,8,12,0.9
6648,2014-08-13,2014,8,13,11.1
6649,2014-08-14,2014,8,14,1.8
6650,2014-08-15,2014,8,15,0.0
6651,2014-08-16,2014,8,16,4.4
6652,2014-08-17,2014,8,17,9.9
6653,2014-08-18,2014,8,18,5.0
6654,2014-08-19,2014,8,19,18.2
6655,2014-08-20,2014,8,20,0.0
6656,2014-08-21,2014,8,21,2.2
6657,2014-08-22,2014,8,22,8.3
6658,2014-08-23,2014,8,23,1.2
6659,2014-08-24,2014,8,24,6.2
6660,2014-08-25,2014,8,25,4.1
6661,2014-08-26,2014,8,26,2.0
6662,2014-08-27,2014,8,27,0.0
6663,2014-08-28,2014,8,28,0.0
6664,2014-08-29,2014,8,29,2.7
6665,2014-08-30,2014,8,30,10.4
6666,2014-08-31,2014,8,31,2.2
6667,2014-09-01,2014,9,1,0.0
6668,2014-09-02,2014,9,2,0.0
6669,2014-09-03,2014,9,3,0.0
6670,2014-09-04,2014,9,4,0.0
6671,2014-09-05,2014,9,5,0.0
6672,2014-09-06,2014,9,6,0.0
6673,2014-09-07,2014,9,7,8.7
6674,2014-09-08,2014,9,8,11.2
6675,2014-09-09,2014,9,9,0.2
6676,2014-09-10,2014,9,10,0.0
6677,2014-09-11,2014,9,11,0.0
6678,2014-09-12,2014,9,12,0.0
6679,2014-09-13,2014,9,13,0.0
6680,2014-09-14,2014,9,14,0.0
6681,2014-09-15,2014,9,15,0.0
6682,2014-09-16,2014,9,16,0.0
6683,2014-09-17,2014,9,17,0.0
6684,2014-09-18,2014,9,18,0.0
6685,2014-09-19,2014,9,19,0.0
6686,2014-09-20,2014,9,20,0.0
6687,2014-09-21,2014,9,21,2.3
6688,2014-09-22,2014,9,22,0.0
6689,2014-09-23,2014,9,23,6.0
6690,2014-09-24,2014,9,24,4.9
6691,2014-09-25,2014,9,25,0.7
6692,2014-09-26,2014,9,26,2.1
6693,2014-09-27,2014,9,27,0.0
6694,2014-09-28,2014,9,28,0.1
6695,2014-09-29,2014,9,29,0.0
6696,2014-09-30,2014,9,30,0.0
6697,2014-10-01,2014,10,1,1.8
6698,2014-10-02,2014,10,2,0.3
6699,2014-10-03,2014,10,3,0.0
6700,2014-10-04,2014,10,4,0.0
6701,2014-10-05,2014,10,5,0.0
6702,2014-10-06,2014,10,6,0.0
6703,2014-10-07,2014,10,7,7.1
6704,2014-10-08,2014,10,8,0.6
6705,2014-10-09,2014,10,9,0.1
6706,2014-10-10,2014,10,10,4.9
6707,2014-10-11,2014,10,11,11.7
6708,2014-10-12,2014,10,12,0.4
6709,2014-10-13,2014,10,13,0.0
6710,2014-10-14,2014,10,14,0.7
6711,2014-10-15,2014,10,15,46.8
6712,2014-10-16,2014,10,16,12.0
6713,2014-10-17,2014,10,17,1.9
6714,2014-10-18,2014,10,18,13.2
6715,2014-10-19,2014,10,19,10.7
6716,2014-10-20,2014,10,20,0.1
6717,2014-10-21,2014,10,21,1.6
6718,2014-10-22,2014,10,22,0.2
6719,2014-10-23,2014,10,23,4.0
6720,2014-10-24,2014,10,24,38.2
6721,2014-10-25,2014,10,25,3.2
6722,2014-10-26,2014,10,26,0.7
6723,2014-10-27,2014,10,27,2.1
6724,2014-10-28,2014,10,28,2.2
6725,2014-10-29,2014,10,29,0.2
6726,2014-10-30,2014,10,30,0.3
6727,2014-10-31,2014,10,31,1.5
6728,2014-11-01,2014,11,1,2.4
6729,2014-11-02,2014,11,2,0.1
6730,2014-11-03,2014,11,3,19.6
6731,2014-11-04,2014,11,4,9.3
6732,2014-11-05,2014,11,5,4.4
6733,2014-11-06,2014,11,6,0.6
6734,2014-11-07,2014,11,7,0.0
6735,2014-11-08,2014,11,8,0.2
6736,2014-11-09,2014,11,9,0.5
6737,2014-11-10,2014,11,10,6.3
6738,2014-11-11,2014,11,11,0.0
6739,2014-11-12,2014,11,12,0.0
6740,2014-11-13,2014,11,13,0.8
6741,2014-11-14,2014,11,14,0.0
6742,2014-11-15,2014,11,15,0.5
6743,2014-11-16,2014,11,16,0.1
6744,2014-11-17,2014,11,17,7.4
6745,2014-11-18,2014,11,18,0.1
6746,2014-11-19,2014,11,19,0.1
6747,2014-11-20,2014,11,20,0.2
6748,2014-11-21,2014,11,21,0.1
6749,2014-11-22,2014,11,22,0.1
6750,2014-11-23,2014,11,23,8.3
6751,2014-11-24,2014,11,24,5.8
6752,2014-11-25,2014,11,25,0.0
6753,2014-11-26,2014,11,26,0.0
6754,2014-11-27,2014,11,27,0.0
6755,2014-11-28,2014,11,28,0.0
6756,2014-11-29,2014,11,29,0.0
6757,2014-11-30,2014,11,30,0.0
6758,2014-12-01,2014,12,1,0.0
6759,2014-12-02,2014,12,2,0.0
6760,2014-12-03,2014,12,3,0.0
6761,2014-12-04,2014,12,4,0.0
6762,2014-12-05,2014,12,5,6.8
6763,2014-12-06,2014,12,6,1.7
6764,2014-12-07,2014,12,7,25.5
6765,2014-12-08,2014,12,8,0.0
6766,2014-12-09,2014,12,9,21.0
6767,2014-12-10,2014,12,10,7.7
6768,2014-12-11,2014,12,11,3.1
6769,2014-12-12,2014,12,12,6.7
6770,2014-12-13,2014,12,13,0.5
6771,2014-12-14,2014,12,14,10.1
6772,2014-12-15,2014,12,15,5.0
6773,2014-12-16,2014,12,16,1.5
6774,2014-12-17,2014,12,17,3.1
6775,2014-12-18,2014,12,18,12.6
6776,2014-12-19,2014,12,19,1.3
6777,2014-12-20,2014,12,20,2.9
6778,2014-12-21,2014,12,21,13.0
6779,2014-12-22,2014,12,22,0.0
6780,2014-12-23,2014,12,23,0.0
6781,2014-12-24,2014,12,24,0.7
6782,2014-12-25,2014,12,25,0.0
6783,2014-12-26,2014,12,26,7.9
6784,2014-12-27,2014,12,27,0.0
6785,2014-12-28,2014,12,28,0.4
6786,2014-12-29,2014,12,29,1.3
6787,2014-12-30,2014,12,30,0.0
6788,2014-12-31,2014,12,31,0.3
6789,2015-01-01,2015,1,1,17.3
6790,2015-01-02,2015,1,2,0.0
6791,2015-01-03,2015,1,3,0.1
6792,2015-01-04,2015,1,4,0.0
6793,2015-01-05,2015,1,5,0.0
6794,2015-01-06,2015,1,6,8.4
6795,2015-01-07,2015,1,7,10.7
6796,2015-01-08,2015,1,8,0.1
6797,2015-01-09,2015,1,9,12.8
6798,2015-01-10,2015,1,10,12.9
6799,2015-01-11,2015,1,11,3.7
6800,2015-01-12,2015,1,12,4.5
6801,2015-01-13,2015,1,13,2.3
6802,2015-01-14,2015,1,14,0.6
6803,2015-01-15,2015,1,15,18.6
6804,2015-01-16,2015,1,16,0.0
6805,2015-01-17,2015,1,17,0.8
6806,2015-01-18,2015,1,18,2.2
6807,2015-01-19,2015,1,19,1.4
6808,2015-01-20,2015,1,20,2.4
6809,2015-01-21,2015,1,21,0.3
6810,2015-01-22,2015,1,22,0.0
6811,2015-01-23,2015,1,23,0.2
6812,2015-01-24,2015,1,24,8.9
6813,2015-01-25,2015,1,25,0.0
6814,2015-01-26,2015,1,26,16.7
6815,2015-01-27,2015,1,27,0.0
6816,2015-01-28,2015,1,28,17.6
6817,2015-01-29,2015,1,29,10.4
6818,2015-01-30,2015,1,30,2.8
6819,2015-01-31,2015,1,31,1.2
6820,2015-02-01,2015,2,1,1.1
6821,2015-02-02,2015,2,2,0.9
6822,2015-02-03,2015,2,3,0.0
6823,2015-02-04,2015,2,4,0.0
6824,2015-02-05,2015,2,5,0.0
6825,2015-02-06,2015,2,6,0.0
6826,2015-02-07,2015,2,7,0.0
6827,2015-02-08,2015,2,8,0.0
6828,2015-02-09,2015,2,9,0.0
6829,2015-02-10,2015,2,10,0.0
6830,2015-02-11,2015,2,11,0.0
6831,2015-02-12,2015,2,12,0.8
6832,2015-02-13,2015,2,13,1.3
6833,2015-02-14,2015,2,14,0.0
6834,2015-02-15,2015,2,15,0.0
6835,2015-02-16,2015,2,16,0.0
6836,2015-02-17,2015,2,17,0.1
6837,2015-02-18,2015,2,18,6.5
6838,2015-02-19,2015,2,19,1.8
6839,2015-02-20,2015,2,20,7.6
6840,2015-02-21,2015,2,21,5.6
6841,2015-02-22,2015,2,22,0.0
6842,2015-02-23,2015,2,23,10.7
6843,2015-02-24,2015,2,24,0.5
6844,2015-02-25,2015,2,25,0.1
6845,2015-02-26,2015,2,26,0.0
6846,2015-02-27,2015,2,27,2.8
6847,2015-02-28,2015,2,28,0.0
6848,2015-03-01,2015,3,1,7.8
6849,2015-03-02,2015,3,2,4.4
6850,2015-03-03,2015,3,3,0.0
6851,2015-03-04,2015,3,4,0.0
6852,2015-03-05,2015,3,5,3.0
6853,2015-03-06,2015,3,6,0.0
6854,2015-03-07,2015,3,7,0.0
6855,2015-03-08,2015,3,8,1.2
6856,2015-03-09,2015,3,9,3.4
6857,2015-03-10,2015,3,10,0.0
6858,2015-03-11,2015,3,11,0.0
6859,2015-03-12,2015,3,12,0.0
6860,2015-03-13,2015,3,13,0.0
6861,2015-03-14,2015,3,14,0.0
6862,2015-03-15,2015,3,15,0.0
6863,2015-03-16,2015,3,16,0.0
6864,2015-03-17,2015,3,17,0.0
6865,2015-03-18,2015,3,18,0.0
6866,2015-03-19,2015,3,19,0.0
6867,2015-03-20,2015,3,20,7.2
6868,2015-03-21,2015,3,21,0.0
6869,2015-03-22,2015,3,22,0.9
6870,2015-03-23,2015,3,23,2.6
6871,2015-03-24,2015,3,24,0.0
6872,2015-03-25,2015,3,25,3.9
6873,2015-03-26,2015,3,26,11.2
6874,2015-03-27,2015,3,27,0.0
6875,2015-03-28,2015,3,28,13.2
6876,2015-03-29,2015,3,29,5.0
6877,2015-03-30,2015,3,30,2.0
6878,2015-03-31,2015,3,31,0.5
6879,2015-04-01,2015,4,1,0.0
6880,2015-04-02,2015,4,2,0.2
6881,2015-04-03,2015,4,3,0.0
6882,2015-04-04,2015,4,4,0.0
6883,2015-04-05,2015,4,5,0.0
6884,2015-04-06,2015,4,6,0.0
6885,2015-04-07,2015,4,7,0.0
6886,2015-04-08,2015,4,8,0.0
6887,2015-04-09,2015,4,9,0.0
6888,2015-04-10,2015,4,10,0.0
6889,2015-04-11,2015,4,11,3.7
6890,2015-04-12,2015,4,12,8.0
6891,2015-04-13,2015,4,13,0.0
6892,2015-04-14,2015,4,14,12.6
6893,2015-04-15,2015,4,15,14.6
6894,2015-04-16,2015,4,16,0.0
6895,2015-04-17,2015,4,17,0.3
6896,2015-04-18,2015,4,18,0.0
6897,2015-04-19,2015,4,19,0.0
6898,2015-04-20,2015,4,20,0.0
6899,2015-04-21,2015,4,21,0.0
6900,2015-04-22,2015,4,22,0.0
6901,2015-04-23,2015,4,23,0.0
6902,2015-04-24,2015,4,24,0.0
6903,2015-04-25,2015,4,25,5.7
6904,2015-04-26,2015,4,26,0.0
6905,2015-04-27,2015,4,27,0.5
6906,2015-04-28,2015,4,28,0.0
6907,2015-04-29,2015,4,29,2.3
6908,2015-04-30,2015,4,30,9.1
6909,2015-05-01,2015,5,1,2.0
6910,2015-05-02,2015,5,2,0.0
6911,2015-05-03,2015,5,3,5.0
6912,2015-05-04,2015,5,4,2.1
6913,2015-05-05,2015,5,5,15.1
6914,2015-05-06,2015,5,6,3.9
6915,2015-05-07,2015,5,7,1.3
6916,2015-05-08,2015,5,8,0.0
6917,2015-05-09,2015,5,9,7.0
6918,2015-05-10,2015,5,10,0.0
6919,2015-05-11,2015,5,11,0.2
6920,2015-05-12,2015,5,12,24.4
6921,2015-05-13,2015,5,13,0.3
6922,2015-05-14,2015,5,14,0.0
6923,2015-05-15,2015,5,15,0.0
6924,2015-05-16,2015,5,16,3.8
6925,2015-05-17,2015,5,17,0.0
6926,2015-05-18,2015,5,18,5.3
6927,2015-05-19,2015,5,19,2.5
6928,2015-05-20,2015,5,20,0.1
6929,2015-05-21,2015,5,21,0.0
6930,2015-05-22,2015,5,22,1.9
6931,2015-05-23,2015,5,23,0.0
6932,2015-05-24,2015,5,24,4.9
6933,2015-05-25,2015,5,25,0.0
6934,2015-05-26,2015,5,26,0.0
6935,2015-05-27,2015,5,27,0.0
6936,2015-05-28,2015,5,28,8.4
6937,2015-05-29,2015,5,29,6.3
6938,2015-05-30,2015,5,30,5.2
6939,2015-05-31,2015,5,31,20.9
6940,2015-06-01,2015,6,1,0.0
6941,2015-06-02,2015,6,2,18.6
6942,2015-06-03,2015,6,3,0.2
6943,2015-06-04,2015,6,4,0.0
6944,2015-06-05,2015,6,5,0.1
6945,2015-06-06,2015,6,6,0.9
6946,2015-06-07,2015,6,7,0.0
6947,2015-06-08,2015,6,8,1.1
6948,2015-06-09,2015,6,9,0.0
6949,2015-06-10,2015,6,10,0.0
6950,2015-06-11,2015,6,11,0.0
6951,2015-06-12,2015,6,12,0.0
6952,2015-06-13,2015,6,13,6.5
6953,2015-06-14,2015,6,14,0.0
6954,2015-06-15,2015,6,15,0.0
6955,2015-06-16,2015,6,16,0.0
6956,2015-06-17,2015,6,17,25.3
6957,2015-06-18,2015,6,18,1.5
6958,2015-06-19,2015,6,19,0.0
6959,2015-06-20,2015,6,20,0.0
6960,2015-06-21,2015,6,21,0.0
6961,2015-06-22,2015,6,22,1.7
6962,2015-06-23,2015,6,23,0.0
6963,2015-06-24,2015,6,24,0.0
6964,2015-06-25,2015,6,25,0.0
6965,2015-06-26,2015,6,26,0.0
6966,2015-06-27,2015,6,27,0.0
6967,2015-06-28,2015,6,28,4.4
6968,2015-06-29,2015,6,29,0.6
6969,2015-06-30,2015,6,30,0.0
6970,2015-07-01,2015,7,1,0.0
6971,2015-07-02,2015,7,2,0.0
6972,2015-07-03,2015,7,3,0.0
6973,2015-07-04,2015,7,4,0.0
6974,2015-07-05,2015,7,5,0.7
